Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
113,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu')]",1.0,1.0,1.0,18279808
114,"(6000, 'spectrogram')","[(64, 5, 'relu')]",1.0,1.0,1.0,297978060
115,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
116,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 5, 'sigmoid')]",1.0,1.0,1.0,292583568
117,"(6000, 'spectrogram')","[(64, 5, 'relu'), (4, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,18279656
118,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
119,"(6000, 'spectrogram')","[(64, 5, 'relu'), (4, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18279808
120,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
121,"(6000, 'spectrogram')","[(64, 5, 'relu'), (4, 3, 'relu'), (2, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,8969596
122,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,143218188
123,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,292583568
124,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
125,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
126,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu')]",0.8181818181818182,0.0,0.0,18279808
127,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
128,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu'), (32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,143218188
129,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu')]",1.0,1.0,1.0,18279808
130,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,74535088
131,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu'), (32, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,143218312
132,"(6000, 'spectrogram')","[(64, 3, 'relu'), (2, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,9322136
133,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
134,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
135,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
136,"(6000, 'spectrogram')","[(64, 5, 'relu')]",1.0,1.0,1.0,297978060
137,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu')]",1.0,1.0,1.0,18279808
138,"(6000, 'spectrogram')","[(32, 5, 'sigmoid'), (4, 3, 'relu'), (32, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,143210412
139,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",1.0,1.0,1.0,297978200
140,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
141,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,18279808
142,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
143,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",1.0,1.0,1.0,297978200
144,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (4, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,18638272
145,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
146,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,297978200
147,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",1.0,1.0,1.0,297978200
148,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (4, 3, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,143218188
149,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
150,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",1.0,1.0,1.0,298122384
151,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
152,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,297978200
153,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
154,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",1.0,1.0,1.0,297978200
155,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
156,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
157,"(6000, 'spectrogram')","[(64, 5, 'relu'), (64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,292325520
158,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
159,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,297978200
160,"(6000, 'spectrogram')","[(64, 3, 'relu'), (4, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18638272
161,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",1.0,1.0,1.0,298122384
162,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",1.0,1.0,1.0,297978200
163,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
164,"(6000, 'spectrogram')","[(64, 5, 'relu'), (64, 3, 'sigmoid')]",1.0,1.0,1.0,292325520
165,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
166,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",1.0,1.0,1.0,297978200
167,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,148990552
168,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid'), (64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,286951360
169,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
170,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
171,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,18079208
172,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
173,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,297978200
174,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",1.0,1.0,1.0,298122384
175,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
176,"(6000, 'spectrogram')","[(64, 5, 'relu')]",1.0,1.0,1.0,297978060
177,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,298122384
178,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,298122384
179,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,18079208
180,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",1.0,1.0,1.0,303795544
181,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",1.0,1.0,1.0,303795544
182,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,149064176
183,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,297978200
184,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
185,"(6000, 'spectrogram')","[(64, 3, 'relu')]",1.0,1.0,1.0,303795404
186,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,298122232
187,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (16, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74535088
188,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (4, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,18638384
189,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,298122384
190,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
191,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,297978200
192,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 5, 'sigmoid')]",1.0,1.0,1.0,292583568
193,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
194,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
195,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
196,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
197,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
198,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,146294768
199,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
200,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
201,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
202,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
203,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,73150384
204,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
205,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
206,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
207,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
208,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 5, 'relu')]",1.0,1.0,1.0,73150232
209,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (16, 5, 'relu')]",1.0,1.0,1.0,73150384
210,"(6000, 'spectrogram')","[(64, 3, 'relu'), (32, 5, 'sigmoid')]",1.0,1.0,1.0,146294768
211,"(6000, 'spectrogram')","[(32, 3, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,18632232
212,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,73150232
213,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
214,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
215,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
216,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,73150384
217,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.8181818181818182,0.0,0.0,303795404
218,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
219,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (4, 3, 'relu')]",1.0,1.0,1.0,18638272
220,"(6000, 'spectrogram')","[(32, 3, 'relu')]",1.0,1.0,1.0,151899084
221,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 5, 'relu'), (4, 3, 'sigmoid')]",1.0,1.0,1.0,18010508
222,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,151899084
223,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",1.0,1.0,1.0,303795544
224,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,73150232
225,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
226,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
227,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
228,"(6000, 'spectrogram')","[(64, 3, 'relu'), (16, 5, 'relu'), (4, 3, 'sigmoid'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,8703004
229,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
230,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,292583416
231,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",1.0,1.0,1.0,303795544
232,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
233,"(6000, 'spectrogram')","[(8, 5, 'relu')]",1.0,1.0,1.0,37249676
234,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,297978200
235,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
